        1 file(s) copied. 

n =

   273


p =

   133

Initial regression, p=14, R^2=0.58627
After stage II, p=26, R^2=0.94112
v=-1, p=6, R^2=0.71867, of=53.9508,  btrsize=5, etrsize=0
v=0, p=6, R^2=0.75736, of=70.2908,  btrsize=0, etrsize=5
v=1, p=6, R^2=0.75736, of=70.2908,  btrsize=0, etrsize=5
v=2, p=6, R^2=0.75736, of=70.2908,  btrsize=0, etrsize=5
v=3, p=6, R^2=0.75736, of=70.2908,  btrsize=0, etrsize=8
v=4, p=5, R^2=0.70608, of=74.0771,  btrsize=4, etrsize=9
v=5, p=5, R^2=0.70079, of=75.2095,  btrsize=5, etrsize=51
v=6, p=5, R^2=0.70079, of=75.2095,  btrsize=5, etrsize=51
v=7, p=3, R^2=0.62946, of=130.9803,  btrsize=7, etrsize=52
v=8, p=3, R^2=0.62946, of=130.9803,  btrsize=7, etrsize=52
v=9, p=3, R^2=0.62946, of=130.9803,  btrsize=7, etrsize=52
v=10, p=3, R^2=0.62946, of=130.9803,  btrsize=7, etrsize=52
v=11, p=2, R^2=0.55608, of=147.9038,  btrsize=8, etrsize=211
v=12, p=2, R^2=0.55608, of=147.9038,  btrsize=8, etrsize=211
v=13, p=2, R^2=0.55608, of=147.9038,  btrsize=8, etrsize=211
v=14, p=2, R^2=0.55608, of=147.9038,  btrsize=8, etrsize=212
v=1, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=214
v=2, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=214
v=3, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=214
v=4, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=215
v=5, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=216
v=6, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=217
v=7, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=217
v=8, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=217
v=9, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=334
v=10, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=334
v=11, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=334
v=12, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=334
v=13, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=334
v=14, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
searching 1: Based on Btr, p=3
v=15, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=35
v=16, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=46
v=17, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=46
v=18, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=51
v=19, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
v=20, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
v=21, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
v=22, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
v=23, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
v=24, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
v=1, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
v=2, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=339
v=3, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=4, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=5, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=6, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=7, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=8, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=9, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=10, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=11, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=12, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=13, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=14, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
searching 2: Based on partial btr, p=9
v=15, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=16, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=17, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=18, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=19, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=20, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=21, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=22, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=23, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=24, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=25, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=26, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=27, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=28, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=29, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
searching 3: intensive search based on btr, p=10
v=30, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=31, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=32, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
v=33, p=3, R^2=0.66037, of=149.9164,  btrsize=9, etrsize=351
{Operation terminated by user during <a href="matlab:helpUtils.errorDocCallback('fcdf', 'G:\Program Files\MATLAB\R2014a\toolbox\stats\stats\fcdf.m', 21)" style="font-weight:bold">fcdf</a> (<a href="matlab: opentoline('G:\Program Files\MATLAB\R2014a\toolbox\stats\stats\fcdf.m',21,0)">line 21</a>)


In <a href="matlab:helpUtils.errorDocCallback('reg974_inte1', 'D:\MATLAB\isreg\reg974_inte1.m', 131)" style="font-weight:bold">reg974_inte1</a> (<a href="matlab: opentoline('D:\MATLAB\isreg\reg974_inte1.m',131,0)">line 131</a>)
        f=up/mse; pr=1-fcdf(min(f),1,n-p);
} 
reg974_inte1

n =

   112


p =

    26

After stage I, p=26, R^2=0.83395
After stage II, p=26, R^2=0.94112
v=-1, p=12, R^2=0.84321, of=22.257,  btrsize=11, etrsize=0
v=0, p=10, R^2=0.83072, of=33.5336,  btrsize=9, etrsize=0
v=1, p=7, R^2=0.77085, of=60.0157,  btrsize=11, etrsize=27
v=2, p=7, R^2=0.77085, of=60.0157,  btrsize=11, etrsize=29
v=3, p=7, R^2=0.7868, of=63.1808,  btrsize=13, etrsize=29
v=4, p=7, R^2=0.7868, of=63.1808,  btrsize=13, etrsize=29
v=5, p=7, R^2=0.7868, of=63.1808,  btrsize=13, etrsize=29
v=6, p=7, R^2=0.7868, of=63.1808,  btrsize=13, etrsize=29
v=7, p=6, R^2=0.74571, of=63.3797,  btrsize=15, etrsize=31
v=8, p=6, R^2=0.74571, of=63.3797,  btrsize=15, etrsize=33
v=9, p=6, R^2=0.74571, of=63.3797,  btrsize=15, etrsize=51
v=10, p=6, R^2=0.74571, of=63.3797,  btrsize=15, etrsize=51
v=11, p=6, R^2=0.74571, of=63.3797,  btrsize=15, etrsize=51
v=12, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=13, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=1, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=2, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=3, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=4, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=5, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=6, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=7, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=8, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=55
v=9, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=57
v=10, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=57
v=11, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=57
v=12, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=57
v=13, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=57
v=14, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=57
searching 1: Based on Btr, p=6
v=15, p=6, R^2=0.80975, of=91.9904,  btrsize=18, etrsize=57
v=16, p=4, R^2=0.67953, of=95.4853,  btrsize=19, etrsize=57
v=1, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=57
v=2, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=57
v=3, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=57
v=4, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=57
v=5, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=57
v=6, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=57
v=7, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=57
v=8, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=62
v=9, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
v=10, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
v=11, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
v=12, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
v=13, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
v=14, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
searching 2: Based on partial btr, p=15
v=15, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
v=16, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
v=17, p=4, R^2=0.67953, of=102.8519,  btrsize=19, etrsize=347
v=18, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=1, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=2, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=3, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=4, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=5, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=6, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=7, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=8, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=9, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=10, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=11, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=12, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=13, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
v=14, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=347
searching 3: intensive search based on btr, p=22
v=15, p=3, R^2=0.64271, of=138.6981,  btrsize=21, etrsize=351
v=16, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=1, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=2, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=3, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=4, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=5, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=6, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=7, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=8, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=9, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=10, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=11, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=12, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=13, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=14, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 4: intensive search based on partial Btr, p=3
v=15, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=16, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=17, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=18, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=19, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=20, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=21, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=22, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=23, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=24, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=25, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=1, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=2, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=3, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=4, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=5, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=6, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=7, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=8, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=9, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=10, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=11, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=12, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=13, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=14, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 5: restart search based on partial Btr, p=3
v=15, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=16, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=17, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=18, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=19, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=20, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=21, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=22, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=23, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=24, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=25, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=26, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=27, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=28, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=29, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 1: Based on Btr, p=3
v=30, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=35
v=31, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=35
v=32, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=37
v=33, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=39
v=34, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=39
v=35, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=39
v=36, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=41
v=37, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=44
v=38, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=46
v=39, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=47
v=40, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=47
v=41, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=51
v=42, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=51
v=43, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=51
v=44, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=51
searching 2: Based on partial btr, p=17
v=45, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=51
v=46, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=57
v=47, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=48, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=49, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=50, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=1, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=2, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=3, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=4, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=5, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=6, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=7, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=8, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=9, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=10, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=11, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=12, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=13, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=14, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 3: intensive search based on btr, p=22
v=15, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=16, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=17, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=18, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=19, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=20, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=21, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=22, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=23, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=24, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=25, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=26, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=27, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=28, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=29, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 4: intensive search based on partial Btr, p=3
v=30, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=31, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=32, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=33, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=34, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=35, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=36, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=37, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=38, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=39, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=40, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=41, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=42, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=43, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=44, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 5: restart search based on partial Btr, p=3
v=45, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=46, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=47, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=48, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=49, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=50, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=51, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=52, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=53, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=54, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=55, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=56, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=57, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=58, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=59, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 1: Based on Btr, p=3
v=60, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=35
v=61, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=37
v=62, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=37
v=63, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=62
v=64, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=62
v=65, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=62
v=66, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=62
v=67, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=64
v=68, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=107
v=69, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=107
v=70, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=107
v=71, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=72, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=73, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=74, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 2: Based on partial btr, p=17
v=75, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=76, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=77, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=78, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=79, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=80, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=81, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=82, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=83, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=84, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=85, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=86, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=87, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=88, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=89, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 3: intensive search based on btr, p=22
v=90, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=91, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=92, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=93, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=94, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=95, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=96, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=97, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=98, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=99, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=100, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=1, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=2, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=3, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=4, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=5, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=6, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=7, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=8, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=9, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=10, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=11, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=12, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=13, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=14, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
searching 4: intensive search based on partial Btr, p=3
v=15, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=16, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=17, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=18, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=19, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=20, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=21, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=22, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=23, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=24, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=25, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
v=26, p=3, R^2=0.64849, of=142.2467,  btrsize=21, etrsize=351
    p=3
Last Results:
